,code,date,open,high,low,close,volume
1100,399905,2011-07-21,4846.34,4850.55,4782.4,4784.39,38798971.0
1101,399905,2011-07-22,4791.46,4822.81,4781.41,4800.94,33160577.0
1102,399905,2011-07-25,4784.97,4784.97,4597.74,4613.73,43504131.0
1103,399905,2011-07-26,4604.99,4634.31,4576.93,4633.37,28412606.0
1104,399905,2011-07-27,4621.5,4716.3,4596.43,4710.38,32212386.0
1105,399905,2011-07-28,4670.92,4685.46,4633.67,4680.9,31914051.0
1106,399905,2011-07-29,4678.78,4694.06,4611.9,4628.32,29398571.0
1107,399905,2011-08-01,4622.7,4665.18,4607.56,4644.46,24982782.0
1108,399905,2011-08-02,4627.38,4627.38,4539.43,4610.78,30586290.0
1109,399905,2011-08-03,4565.75,4638.64,4551.48,4625.17,27439077.0
1110,399905,2011-08-04,4631.42,4671.0,4631.28,4649.42,25913441.0
1111,399905,2011-08-05,4504.08,4589.08,4472.62,4559.02,30731410.0
1112,399905,2011-08-08,4494.38,4514.62,4242.87,4330.77,41717504.0
1113,399905,2011-08-09,4199.13,4347.31,4113.01,4317.11,38004498.0
1114,399905,2011-08-10,4389.15,4433.09,4372.64,4378.7,38268544.0
1115,399905,2011-08-11,4283.24,4454.48,4270.62,4454.39,37546218.0
1116,399905,2011-08-12,4483.85,4526.5,4480.12,4505.89,40382795.0
1117,399905,2011-08-15,4514.65,4571.72,4509.63,4571.72,36169185.0
1118,399905,2011-08-16,4578.35,4587.14,4520.94,4533.32,34803516.0
1119,399905,2011-08-17,4520.69,4543.88,4499.16,4513.48,28101941.0
1120,399905,2011-08-18,4510.13,4516.04,4434.99,4436.1,29525608.0
1121,399905,2011-08-19,4341.19,4395.6,4325.04,4395.02,27429392.0
1122,399905,2011-08-22,4395.03,4435.3,4348.67,4363.96,24476833.0
1123,399905,2011-08-23,4376.26,4435.21,4365.84,4434.92,25595153.0
1124,399905,2011-08-24,4453.43,4474.1,4420.29,4427.98,27783947.0
1125,399905,2011-08-25,4432.4,4520.17,4421.6,4520.17,34114121.0
1126,399905,2011-08-26,4506.09,4541.46,4496.18,4530.42,30709253.0
1127,399905,2011-08-29,4509.89,4512.65,4481.29,4490.16,30220343.0
1128,399905,2011-08-30,4511.25,4541.56,4450.73,4451.73,31378152.0
1129,399905,2011-08-31,4449.68,4468.14,4386.63,4430.54,24421284.0
1130,399905,2011-09-01,4435.33,4457.05,4379.1,4395.07,22801094.0
1131,399905,2011-09-02,4387.3,4399.85,4317.64,4344.98,20968771.0
1132,399905,2011-09-05,4305.44,4305.44,4237.44,4238.07,21013431.0
1133,399905,2011-09-06,4205.09,4238.29,4185.8,4204.91,17285960.0
1134,399905,2011-09-07,4221.99,4306.46,4219.85,4306.36,23486428.0
1135,399905,2011-09-08,4320.53,4328.21,4260.14,4260.15,22323366.0
1136,399905,2011-09-09,4256.48,4295.1,4216.42,4233.75,18182359.0
1137,399905,2011-09-13,4176.3,4176.88,4136.97,4164.29,18062307.0
1138,399905,2011-09-14,4176.04,4212.29,4111.12,4212.13,19006269.0
1139,399905,2011-09-15,4215.37,4249.54,4206.88,4215.5,20381224.0
1140,399905,2011-09-16,4229.0,4249.17,4212.29,4214.82,17654278.0
1141,399905,2011-09-19,4200.48,4200.48,4131.31,4131.88,17790251.0
1142,399905,2011-09-20,4121.04,4168.24,4101.7,4151.85,17712033.0
1143,399905,2011-09-21,4150.82,4279.12,4140.34,4275.09,30212116.0
1144,399905,2011-09-22,4241.42,4258.61,4151.12,4151.8,27491613.0
1145,399905,2011-09-23,4079.06,4134.22,4061.83,4117.73,23245736.0
1146,399905,2011-09-26,4102.61,4138.35,4039.55,4051.43,19744802.0
1147,399905,2011-09-27,4077.23,4098.02,4027.71,4068.23,19274127.0
1148,399905,2011-09-28,4088.78,4099.34,3987.27,3999.78,20292030.0
1149,399905,2011-09-29,3977.14,3977.14,3868.94,3871.06,22061617.0
1150,399905,2011-09-30,3875.02,3892.38,3818.25,3856.83,16756974.0
1151,399905,2011-10-10,3866.85,3882.78,3822.28,3832.58,13753169.0
1152,399905,2011-10-11,3919.44,3942.05,3778.52,3817.93,20019156.0
1153,399905,2011-10-12,3803.96,3953.14,3768.11,3950.66,27002030.0
1154,399905,2011-10-13,3943.16,4009.78,3929.83,4001.85,28752879.0
1155,399905,2011-10-14,3994.73,4004.93,3948.44,3985.19,22100436.0
1156,399905,2011-10-17,3993.75,4024.24,3974.38,3997.12,21815065.0
1157,399905,2011-10-18,3974.46,3974.89,3873.37,3877.02,24453869.0
1158,399905,2011-10-19,3882.02,3898.81,3837.24,3854.17,19701815.0
1159,399905,2011-10-20,3841.26,3841.26,3710.95,3740.47,22601144.0
1160,399905,2011-10-21,3733.7,3743.34,3669.69,3671.7,17210084.0
1161,399905,2011-10-24,3675.72,3736.76,3605.94,3736.76,23028722.0
1162,399905,2011-10-25,3735.62,3850.08,3726.25,3842.98,32638637.0
1163,399905,2011-10-26,3818.24,3921.25,3808.29,3884.39,38890214.0
1164,399905,2011-10-27,3890.26,3927.44,3872.9,3888.99,33011479.0
1165,399905,2011-10-28,3932.85,3978.8,3918.36,3978.8,43181068.0
1166,399905,2011-10-31,3975.07,4004.39,3963.27,3999.36,36182616.0
1167,399905,2011-11-01,3963.37,4020.46,3950.74,3999.83,33916985.0
1168,399905,2011-11-02,3937.9,4073.12,3919.69,4072.78,42973877.0
1169,399905,2011-11-03,4085.5,4150.04,4085.31,4097.62,57586450.0
1170,399905,2011-11-04,4115.1,4140.63,4093.92,4131.13,42117977.0
1171,399905,2011-11-07,4125.02,4159.97,4107.56,4114.77,32477514.0
1172,399905,2011-11-08,4115.77,4125.09,4049.81,4057.55,30570455.0
1173,399905,2011-11-09,4065.2,4126.0,4025.72,4126.0,32184225.0
1174,399905,2011-11-10,4080.36,4112.37,4063.75,4064.37,34523680.0
1175,399905,2011-11-11,4069.4,4096.57,4043.76,4062.14,29188801.0
1176,399905,2011-11-14,4092.05,4159.7,4092.05,4159.57,35127017.0
1177,399905,2011-11-15,4159.16,4192.77,4153.33,4192.67,35161439.0
1178,399905,2011-11-16,4194.38,4195.29,4070.9,4088.32,38356677.0
1179,399905,2011-11-17,4086.51,4125.85,4066.12,4079.54,29247853.0
1180,399905,2011-11-18,4054.46,4054.46,3955.06,3963.26,29967177.0
1181,399905,2011-11-21,3956.39,3966.81,3917.03,3966.64,20483201.0
1182,399905,2011-11-22,3932.5,3960.55,3902.13,3957.93,20175323.0
1183,399905,2011-11-23,3964.14,3978.47,3932.44,3942.7,20435817.0
1184,399905,2011-11-24,3909.39,3957.88,3880.58,3935.27,21109143.0
1185,399905,2011-11-25,3931.09,3960.85,3899.06,3911.36,19141474.0
1186,399905,2011-11-28,3916.0,3932.4,3885.69,3915.3,18501073.0
1187,399905,2011-11-29,3945.36,3980.62,3929.02,3980.62,22752472.0
1188,399905,2011-11-30,3974.73,3974.73,3776.59,3819.94,30116374.0
1189,399905,2011-12-01,3923.17,3960.34,3885.87,3897.02,34941884.0
1190,399905,2011-12-02,3878.01,3878.01,3797.28,3816.56,22917287.0
1191,399905,2011-12-05,3806.47,3807.05,3682.06,3691.04,19923700.0
1192,399905,2011-12-06,3679.74,3704.34,3646.07,3691.8,17038892.0
1193,399905,2011-12-07,3689.05,3718.71,3674.53,3702.1,15326574.0
1194,399905,2011-12-08,3695.87,3732.22,3635.55,3700.09,19494263.0
1195,399905,2011-12-09,3672.59,3706.25,3651.7,3663.84,15358366.0
1196,399905,2011-12-12,3663.56,3675.95,3612.64,3616.09,14094503.0
1197,399905,2011-12-13,3597.09,3597.09,3503.62,3516.25,10775934.0
1198,399905,2011-12-14,3477.05,3505.88,3432.66,3432.74,12182222.0
1199,399905,2011-12-15,3401.5,3401.5,3324.88,3358.9,13228130.0
1200,399905,2011-12-16,3328.21,3427.34,3324.59,3427.21,19225658.0
1201,399905,2011-12-19,3408.56,3436.63,3348.26,3434.84,19381265.0
1202,399905,2011-12-20,3422.76,3474.09,3415.35,3424.45,19955886.0
1203,399905,2011-12-21,3449.37,3463.32,3340.33,3342.4,17750500.0
1204,399905,2011-12-22,3315.84,3331.42,3196.84,3298.72,21916270.0
1205,399905,2011-12-23,3286.45,3357.43,3271.44,3327.39,18996176.0
1206,399905,2011-12-26,3321.98,3357.36,3307.29,3308.07,15476837.0
1207,399905,2011-12-27,3297.41,3297.41,3218.54,3224.15,15874097.0
1208,399905,2011-12-28,3201.31,3208.91,3128.15,3207.4,17440648.0
1209,399905,2011-12-29,3190.19,3225.0,3180.06,3207.18,15220927.0
1210,399905,2011-12-30,3214.2,3267.65,3214.2,3266.77,17784265.0
1211,399905,2012-01-04,3290.82,3300.01,3191.99,3192.23,18342839.0
1212,399905,2012-01-05,3173.01,3173.01,3070.45,3074.37,19965700.0
1213,399905,2012-01-06,3060.45,3087.55,3002.98,3087.55,17818123.0
1214,399905,2012-01-09,3089.45,3213.05,3056.19,3212.9,25616408.0
1215,399905,2012-01-10,3211.57,3345.42,3202.97,3345.39,39387518.0
1216,399905,2012-01-11,3342.55,3367.4,3315.67,3346.74,33901708.0
1217,399905,2012-01-12,3330.9,3388.39,3323.14,3345.81,29069877.0
1218,399905,2012-01-13,3343.53,3349.68,3210.32,3233.7,28108656.0
1219,399905,2012-01-16,3201.01,3217.37,3130.32,3130.56,18775466.0
1220,399905,2012-01-17,3128.51,3305.0,3110.36,3304.88,30148504.0
1221,399905,2012-01-18,3310.04,3342.36,3223.99,3237.85,30825517.0
1222,399905,2012-01-19,3230.88,3288.2,3208.05,3270.76,22974026.0
1223,399905,2012-01-20,3276.48,3323.12,3267.03,3315.6,22067349.0
1224,399905,2012-01-30,3326.61,3337.06,3290.54,3292.41,18754385.0
1225,399905,2012-01-31,3284.9,3297.19,3251.42,3294.49,18290721.0
1226,399905,2012-02-01,3287.22,3318.37,3255.63,3266.23,18236400.0
1227,399905,2012-02-02,3271.59,3328.25,3266.96,3328.15,21787903.0
1228,399905,2012-02-03,3324.4,3390.33,3315.69,3383.05,32168313.0
1229,399905,2012-02-06,3387.22,3420.0,3381.76,3412.41,31249203.0
1230,399905,2012-02-07,3397.77,3397.77,3333.64,3356.84,26815778.0
1231,399905,2012-02-08,3351.04,3445.52,3341.71,3445.52,33521948.0
1232,399905,2012-02-09,3441.79,3501.4,3434.81,3469.85,43898212.0
1233,399905,2012-02-10,3463.97,3506.34,3459.13,3488.23,39783192.0
1234,399905,2012-02-13,3458.81,3535.52,3441.33,3519.88,38238075.0
1235,399905,2012-02-14,3516.61,3529.49,3493.91,3524.62,35904825.0
1236,399905,2012-02-15,3518.79,3580.28,3505.36,3578.15,43625730.0
1237,399905,2012-02-16,3572.32,3607.75,3540.85,3577.2,43777965.0
1238,399905,2012-02-17,3582.51,3596.86,3530.96,3565.31,32808052.0
1239,399905,2012-02-20,3610.74,3618.68,3573.23,3574.46,40392597.0
1240,399905,2012-02-21,3569.23,3618.33,3533.11,3618.3,36803776.0
1241,399905,2012-02-22,3617.18,3689.13,3616.11,3689.0,51791671.0
1242,399905,2012-02-23,3686.73,3711.12,3662.42,3700.89,46948688.0
1243,399905,2012-02-24,3698.68,3757.52,3689.36,3756.82,56589427.0
1244,399905,2012-02-27,3767.6,3822.26,3764.17,3764.33,65749511.0
1245,399905,2012-02-28,3748.33,3761.73,3696.21,3745.58,49008662.0
1246,399905,2012-02-29,3733.63,3750.46,3691.98,3696.14,40415160.0
1247,399905,2012-03-01,3679.04,3737.72,3675.27,3715.67,35636810.0
1248,399905,2012-03-02,3719.96,3794.58,3719.96,3794.42,46234628.0
1249,399905,2012-03-05,3805.68,3825.72,3793.69,3798.38,49104517.0
1250,399905,2012-03-06,3786.16,3786.16,3729.6,3760.58,45639236.0
1251,399905,2012-03-07,3718.76,3780.48,3707.79,3732.71,42103840.0
1252,399905,2012-03-08,3741.48,3803.37,3741.48,3791.83,43200053.0
1253,399905,2012-03-09,3802.09,3848.11,3787.91,3848.11,44003418.0
1254,399905,2012-03-12,3852.6,3876.17,3839.43,3871.12,47078437.0
1255,399905,2012-03-13,3867.97,3910.06,3856.41,3910.06,47496368.0
1256,399905,2012-03-14,3924.49,3945.31,3709.09,3734.32,76590775.0
1257,399905,2012-03-15,3726.36,3754.73,3635.68,3689.01,50893936.0
1258,399905,2012-03-16,3693.32,3786.62,3687.81,3786.62,45535226.0
1259,399905,2012-03-19,3788.39,3830.02,3762.3,3829.7,45400983.0
1260,399905,2012-03-20,3819.72,3819.72,3744.81,3746.28,41414842.0
1261,399905,2012-03-21,3757.0,3782.41,3700.49,3760.05,40281832.0
1262,399905,2012-03-22,3754.87,3769.37,3720.69,3742.39,33653338.0
1263,399905,2012-03-23,3727.15,3728.62,3652.23,3670.13,32869793.0
1264,399905,2012-03-26,3661.39,3680.29,3635.67,3666.28,24884816.0
1265,399905,2012-03-27,3681.74,3699.16,3648.75,3652.88,26109103.0
1266,399905,2012-03-28,3638.77,3638.77,3483.58,3490.01,36270135.0
1267,399905,2012-03-29,3471.36,3482.33,3391.79,3425.7,30801466.0
1268,399905,2012-03-30,3422.81,3445.47,3383.53,3416.86,24826017.0
1269,399905,2012-04-05,3420.03,3532.08,3412.44,3531.55,29352448.0
1270,399905,2012-04-06,3530.63,3570.59,3520.89,3554.03,30065466.0
1271,399905,2012-04-09,3544.01,3563.34,3512.36,3512.91,25820027.0
1272,399905,2012-04-10,3496.12,3554.22,3432.36,3554.04,28826223.0
1273,399905,2012-04-11,3513.5,3582.95,3497.94,3566.48,32721451.0
1274,399905,2012-04-12,3568.81,3640.41,3561.05,3640.41,41797334.0
1275,399905,2012-04-13,3653.6,3695.13,3643.47,3675.03,48222257.0
1276,399905,2012-04-16,3644.67,3702.42,3632.85,3685.48,44225815.0
1277,399905,2012-04-17,3679.92,3702.84,3629.82,3631.56,42854332.0
1278,399905,2012-04-18,3637.55,3717.54,3632.67,3714.02,44254450.0
1279,399905,2012-04-19,3712.53,3728.86,3684.85,3704.71,40362022.0
1280,399905,2012-04-20,3696.66,3743.49,3684.23,3736.36,45830359.0
1281,399905,2012-04-23,3731.55,3739.15,3673.31,3691.57,53167410.0
1282,399905,2012-04-24,3658.61,3709.37,3557.78,3666.4,55731814.0
1283,399905,2012-04-25,3654.75,3728.55,3645.07,3718.91,62910454.0
1284,399905,2012-04-26,3720.74,3729.91,3683.43,3700.03,53458817.0
1285,399905,2012-04-27,3690.16,3699.1,3659.11,3664.64,38847015.0
1286,399905,2012-05-02,3707.82,3735.9,3674.96,3718.26,47656404.0
1287,399905,2012-05-03,3707.5,3735.32,3701.2,3733.82,41613118.0
1288,399905,2012-05-04,3730.72,3761.97,3713.99,3758.0,40671451.0
1289,399905,2012-05-07,3741.66,3784.57,3733.84,3784.56,42312757.0
1290,399905,2012-05-08,3783.08,3798.05,3752.39,3783.47,40796563.0
1291,399905,2012-05-09,3759.39,3759.39,3716.13,3717.47,39331106.0
1292,399905,2012-05-10,3713.4,3744.52,3713.31,3731.13,32391180.0
1293,399905,2012-05-11,3727.59,3753.81,3715.06,3715.39,32360159.0
1294,399905,2012-05-14,3745.83,3760.88,3706.16,3710.1,37973676.0
1295,399905,2012-05-15,3679.34,3705.9,3652.87,3705.88,33110382.0
1296,399905,2012-05-16,3696.61,3707.81,3660.03,3660.31,32594326.0
1297,399905,2012-05-17,3656.82,3716.71,3643.79,3714.19,36674870.0
1298,399905,2012-05-18,3691.64,3710.41,3645.91,3655.86,37751568.0
1299,399905,2012-05-21,3650.92,3676.97,3616.91,3653.55,31496201.0
1300,399905,2012-05-22,3666.14,3711.05,3666.14,3711.05,34531190.0
1301,399905,2012-05-23,3702.81,3723.19,3670.03,3708.92,40013725.0
1302,399905,2012-05-24,3697.92,3720.44,3668.27,3678.09,37482895.0
1303,399905,2012-05-25,3675.51,3683.63,3622.1,3635.52,35694436.0
1304,399905,2012-05-28,3622.13,3687.52,3568.03,3687.46,41965484.0
1305,399905,2012-05-29,3686.57,3748.44,3683.52,3745.68,47610593.0
1306,399905,2012-05-30,3739.04,3764.64,3734.25,3752.22,39619720.0
1307,399905,2012-05-31,3732.47,3775.37,3722.04,3753.59,36784378.0
1308,399905,2012-06-01,3752.02,3769.52,3725.28,3744.44,34951400.0
1309,399905,2012-06-04,3684.04,3707.31,3621.81,3621.81,37140064.0
1310,399905,2012-06-05,3625.14,3646.51,3603.37,3617.61,27792184.0
1311,399905,2012-06-06,3621.64,3638.56,3585.53,3600.16,25405499.0
1312,399905,2012-06-07,3635.57,3647.28,3572.49,3581.14,25629537.0
1313,399905,2012-06-08,3615.11,3618.77,3557.04,3564.16,26182539.0
1314,399905,2012-06-11,3565.33,3630.96,3554.19,3630.31,26783143.0
1315,399905,2012-06-12,3611.92,3628.24,3594.61,3608.39,25318875.0
1316,399905,2012-06-13,3615.71,3674.88,3610.64,3674.88,31709992.0
1317,399905,2012-06-14,3669.04,3693.9,3650.03,3652.71,30569988.0
1318,399905,2012-06-15,3657.79,3674.45,3604.09,3648.99,27821018.0
1319,399905,2012-06-18,3663.14,3691.93,3662.22,3684.73,26203010.0
1320,399905,2012-06-19,3681.68,3685.93,3652.97,3657.96,30135968.0
1321,399905,2012-06-20,3663.99,3671.41,3630.18,3636.09,25778043.0
1322,399905,2012-06-21,3628.22,3628.22,3569.49,3590.84,24672848.0
1323,399905,2012-06-25,3576.37,3576.37,3491.86,3493.12,24481529.0
1324,399905,2012-06-26,3474.16,3500.76,3433.56,3489.97,24632381.0
1325,399905,2012-06-27,3486.51,3518.75,3474.77,3476.4,23233274.0
1326,399905,2012-06-28,3484.23,3495.85,3427.66,3427.82,24647609.0
1327,399905,2012-06-29,3413.33,3471.7,3392.75,3470.97,25254318.0
1328,399905,2012-07-02,3491.75,3528.12,3484.14,3509.5,26187341.0
1329,399905,2012-07-03,3507.63,3542.51,3498.07,3515.78,28102156.0
1330,399905,2012-07-04,3519.51,3525.16,3484.84,3497.75,23234780.0
1331,399905,2012-07-05,3486.81,3486.81,3407.6,3418.2,24976516.0
1332,399905,2012-07-06,3436.31,3487.67,3397.87,3486.55,29658213.0
1333,399905,2012-07-09,3464.02,3478.12,3398.52,3398.8,29267498.0
1334,399905,2012-07-10,3386.63,3400.64,3351.56,3365.67,23223052.0
1335,399905,2012-07-11,3358.56,3404.59,3352.53,3404.1,21254467.0
1336,399905,2012-07-12,3398.62,3462.22,3381.83,3450.3,31711097.0
1337,399905,2012-07-13,3435.17,3463.22,3422.33,3435.08,24312071.0
1338,399905,2012-07-16,3434.51,3434.6,3308.64,3311.09,29146202.0
1339,399905,2012-07-17,3297.15,3335.53,3282.23,3334.29,23122360.0
1340,399905,2012-07-18,3328.12,3352.97,3276.32,3352.85,27706805.0
1341,399905,2012-07-19,3343.24,3414.23,3335.33,3392.66,33196398.0
1342,399905,2012-07-20,3382.82,3407.41,3362.38,3369.91,27471152.0
1343,399905,2012-07-23,3347.87,3357.24,3310.8,3337.86,23173111.0
1344,399905,2012-07-24,3317.22,3381.35,3310.95,3361.09,21941704.0
1345,399905,2012-07-25,3350.9,3365.21,3324.54,3332.08,22803551.0
1346,399905,2012-07-26,3329.01,3357.79,3301.67,3302.34,23368152.0
1347,399905,2012-07-27,3312.38,3323.0,3269.23,3283.59,20566795.0
1348,399905,2012-07-30,3280.1,3294.65,3205.76,3217.45,21270690.0
1349,399905,2012-07-31,3211.1,3214.17,3152.42,3159.19,20378412.0
1350,399905,2012-08-01,3152.73,3232.97,3152.31,3216.18,19890893.0
1351,399905,2012-08-02,3212.05,3231.83,3179.0,3195.86,20529310.0
1352,399905,2012-08-03,3203.11,3259.86,3193.68,3259.86,21856891.0
1353,399905,2012-08-06,3250.78,3338.62,3244.98,3337.27,30051288.0
1354,399905,2012-08-07,3336.22,3368.53,3331.5,3368.25,34012319.0
1355,399905,2012-08-08,3363.76,3374.08,3335.97,3356.49,30300694.0
1356,399905,2012-08-09,3351.45,3405.25,3335.13,3405.06,33631782.0
1357,399905,2012-08-10,3400.93,3405.05,3378.54,3395.85,31124782.0
1358,399905,2012-08-13,3386.03,3386.03,3317.04,3318.1,27737143.0
1359,399905,2012-08-14,3312.81,3349.82,3263.5,3349.58,27085197.0
1360,399905,2012-08-15,3340.88,3344.1,3308.49,3310.84,21160138.0
1361,399905,2012-08-16,3301.74,3316.96,3278.54,3286.83,17659890.0
1362,399905,2012-08-17,3283.26,3293.25,3252.79,3286.78,16691881.0
1363,399905,2012-08-20,3270.99,3296.36,3247.58,3289.44,16860188.0
1364,399905,2012-08-21,3287.73,3347.28,3284.06,3335.75,22797592.0
1365,399905,2012-08-22,3338.08,3338.74,3292.43,3306.11,21917303.0
1366,399905,2012-08-23,3303.7,3329.98,3289.55,3327.99,22042945.0
1367,399905,2012-08-24,3318.85,3321.92,3265.6,3265.75,23637201.0
1368,399905,2012-08-27,3250.69,3250.69,3184.1,3184.33,21990361.0
1369,399905,2012-08-28,3179.77,3221.88,3173.75,3200.99,20486334.0
1370,399905,2012-08-29,3197.34,3221.23,3179.54,3179.54,20895031.0
1371,399905,2012-08-30,3174.3,3188.76,3083.37,3129.5,26069892.0
1372,399905,2012-08-31,3122.53,3148.51,3115.62,3139.5,17767183.0
1373,399905,2012-09-03,3135.23,3203.85,3131.16,3200.31,22583408.0
1374,399905,2012-09-04,3202.49,3209.88,3160.7,3164.83,21103124.0
1375,399905,2012-09-05,3158.01,3193.76,3150.79,3181.8,20951681.0
1376,399905,2012-09-06,3187.11,3218.28,3187.11,3217.94,21776796.0
1377,399905,2012-09-07,3240.65,3365.66,3240.65,3334.66,50349686.0
1378,399905,2012-09-10,3343.81,3376.77,3330.94,3363.6,42717618.0
1379,399905,2012-09-11,3352.62,3352.62,3324.49,3350.09,33453739.0
1380,399905,2012-09-12,3360.26,3376.33,3339.71,3376.12,33796211.0
1381,399905,2012-09-13,3374.78,3385.72,3329.3,3329.3,33938242.0
1382,399905,2012-09-14,3356.24,3369.77,3308.01,3338.04,34915455.0
1383,399905,2012-09-17,3334.71,3334.99,3237.7,3237.7,29401639.0
1384,399905,2012-09-18,3222.98,3247.67,3210.09,3224.26,20639932.0
1385,399905,2012-09-19,3227.36,3257.02,3224.07,3255.87,19631772.0
1386,399905,2012-09-20,3253.53,3253.53,3160.68,3161.76,26794149.0
1387,399905,2012-09-21,3153.6,3181.27,3137.39,3143.71,23752365.0
1388,399905,2012-09-24,3129.54,3177.33,3107.37,3167.16,22123560.0
1389,399905,2012-09-25,3159.13,3179.37,3137.84,3144.41,19735875.0
1390,399905,2012-09-26,3138.8,3149.03,3067.38,3071.99,20860436.0
1391,399905,2012-09-27,3065.58,3159.07,3062.7,3141.08,26945622.0
1392,399905,2012-09-28,3129.77,3200.08,3121.58,3199.75,26692404.0
1393,399905,2012-10-08,3198.88,3214.15,3167.68,3183.36,19485326.0
1394,399905,2012-10-09,3185.21,3265.64,3185.21,3265.62,29878196.0
1395,399905,2012-10-10,3257.45,3296.92,3248.83,3296.92,33291788.0
1396,399905,2012-10-11,3288.05,3296.72,3247.6,3248.04,29191820.0
1397,399905,2012-10-12,3256.97,3282.91,3210.6,3240.4,28213827.0
1398,399905,2012-10-15,3237.29,3238.42,3193.99,3223.19,23539877.0
1399,399905,2012-10-16,3219.42,3256.48,3211.3,3233.23,22489721.0
1400,399905,2012-10-17,3237.64,3249.39,3205.53,3240.78,22499429.0
1401,399905,2012-10-18,3241.27,3301.14,3241.14,3294.83,34601123.0
1402,399905,2012-10-19,3292.95,3305.53,3279.25,3285.45,27975908.0
1403,399905,2012-10-22,3269.04,3301.36,3260.17,3298.49,24527343.0
1404,399905,2012-10-23,3298.45,3303.24,3255.49,3259.07,28952346.0
1405,399905,2012-10-24,3242.88,3273.38,3237.74,3257.92,29639668.0
1406,399905,2012-10-25,3257.73,3282.09,3222.48,3226.17,33361963.0
1407,399905,2012-10-26,3221.07,3225.4,3142.28,3163.29,29717478.0
1408,399905,2012-10-29,3158.11,3172.54,3141.35,3158.94,20727660.0
1409,399905,2012-10-30,3156.74,3189.53,3154.17,3160.69,22608737.0
1410,399905,2012-10-31,3159.22,3168.28,3141.14,3168.1,20977676.0
1411,399905,2012-11-01,3169.79,3235.01,3169.79,3228.19,33136396.0
1412,399905,2012-11-02,3229.96,3251.77,3217.08,3249.55,33139025.0
1413,399905,2012-11-05,3244.3,3258.99,3226.5,3235.35,29117417.0
1414,399905,2012-11-06,3233.42,3234.98,3170.62,3213.26,29707414.0
1415,399905,2012-11-07,3210.84,3223.59,3192.66,3209.14,24474336.0
1416,399905,2012-11-08,3183.08,3189.47,3129.39,3129.57,27608878.0
1417,399905,2012-11-09,3123.09,3139.68,3103.84,3116.98,20290199.0
1418,399905,2012-11-12,3118.11,3139.38,3108.55,3136.31,21407500.0
1419,399905,2012-11-13,3136.95,3136.95,3066.63,3072.12,22946754.0
1420,399905,2012-11-14,3069.38,3084.38,3048.24,3081.25,19657788.0
1421,399905,2012-11-15,3066.89,3080.69,3025.3,3026.84,20262092.0
1422,399905,2012-11-16,3021.29,3021.79,2987.7,3009.15,18923873.0
1423,399905,2012-11-19,3007.68,3016.48,2974.14,3016.16,16723783.0
1424,399905,2012-11-20,3023.08,3031.29,3003.13,3004.18,16332550.0
1425,399905,2012-11-21,3000.94,3035.28,2963.86,3035.28,20669915.0
1426,399905,2012-11-22,3021.3,3021.3,2989.38,2995.09,17125288.0
1427,399905,2012-11-23,2993.17,3019.79,2990.06,3005.46,17107809.0
1428,399905,2012-11-26,3004.17,3006.79,2966.88,2970.32,14775891.0
1429,399905,2012-11-27,2960.61,2960.61,2862.47,2864.17,20739078.0
1430,399905,2012-11-28,2854.08,2854.08,2791.29,2800.54,18301148.0
1431,399905,2012-11-29,2799.96,2822.33,2768.35,2774.18,17544787.0
1432,399905,2012-11-30,2773.23,2818.04,2765.79,2816.62,18980357.0
1433,399905,2012-12-03,2816.3,2829.83,2746.49,2749.13,21115016.0
1434,399905,2012-12-04,2739.5,2786.13,2704.37,2783.41,22740395.0
1435,399905,2012-12-05,2775.41,2904.65,2767.05,2886.19,37987933.0
1436,399905,2012-12-06,2884.81,2902.07,2866.89,2884.35,28387031.0
1437,399905,2012-12-07,2883.16,2954.69,2875.84,2950.19,39193630.0
1438,399905,2012-12-10,2951.0,3004.54,2942.49,3002.23,40450531.0
1439,399905,2012-12-11,2993.38,3014.07,2978.74,2982.03,35119469.0
1440,399905,2012-12-12,2978.72,2997.92,2952.39,2982.89,27388007.0
1441,399905,2012-12-13,2976.58,2989.15,2941.55,2943.28,26777078.0
1442,399905,2012-12-14,2939.31,3069.06,2939.15,3066.23,52540337.0
1443,399905,2012-12-17,3073.92,3098.6,3063.49,3091.88,52606393.0
1444,399905,2012-12-18,3087.32,3124.56,3067.86,3086.58,46993056.0
1445,399905,2012-12-19,3082.38,3109.94,3074.95,3099.09,36876183.0
1446,399905,2012-12-20,3092.93,3111.2,3063.32,3108.86,36911367.0
1447,399905,2012-12-21,3110.82,3144.26,3089.09,3101.07,39141260.0
1448,399905,2012-12-24,3093.97,3120.73,3090.42,3117.7,29083885.0
1449,399905,2012-12-25,3110.97,3197.72,3102.61,3189.09,52862852.0
1450,399905,2012-12-26,3187.2,3228.8,3183.95,3228.68,46800002.0
1451,399905,2012-12-27,3232.79,3244.94,3198.91,3199.48,47223724.0
1452,399905,2012-12-28,3195.2,3235.59,3187.09,3235.2,41316230.0
1453,399905,2012-12-31,3242.96,3275.86,3236.63,3275.86,47415846.0
1454,399905,2013-01-04,3297.04,3304.76,3226.95,3258.25,46170854.0
1455,399905,2013-01-07,3253.67,3288.65,3245.46,3288.37,42731122.0
1456,399905,2013-01-08,3288.12,3331.67,3270.76,3327.04,51963827.0
1457,399905,2013-01-09,3321.76,3359.07,3303.8,3334.99,50927396.0
